Angles_0,Angles_1,freq,amp_1,amp_2,offset_1,offset_2,phase,Potentials_0,Potentials_1,Speed
18.11,38.26,0.6,0,33,22,71,-69.0,23.,46.,1.6705344948667833
-17.89,-71.29,0.8,15,17,-4,-72,-36.0,-12.,-64.,1.6701918328224936
3.66,18.08,0.2,79,16,23,-51,38.0,4.,22.,1.670135865412231
-98.66,-24.82,0.3,64,48,8,66,23.0,-86.,-22.,1.667277532820258
-16.11,-0.44,0.2,32,1,-39,10,-38.0,21.,1.,1.662937570566159
-45.23,-12.48,0.7,48,32,-74,47,79.0,-31.,-1.,1.6617062785504
-35.74,28.22,0.0,48,1,23,72,38.0,-33.,27.,1.6598184611014686
-72.34,41.95,0.2,16,17,-88,24,-83.0,-70.,43.,1.658609167689755
-15.65,-75.45,0.3,0,32,-56,-34,54.0,-9.,-76.,1.6581328554127313
-18.52,14.89,0.5,15,16,-23,8,22.0,-17.,9.,1.657204459384949
83.1,44.65,0.2,32,0,58,49,84.0,86.,47.,1.652555949381989
45.63,-78.36,0.3,0,64,38,-71,53.0,51.,-81.,1.6504048200255494
-14.98,4.89,0.3,0,32,-10,2,-44.0,-10.,14.,1.6501861009620782
62.66,-32.72,0.6,79,63,40,-34,22.0,61.,-32.,1.6492843289498362
38.12,33.66,0.0,0.0,0,0,0,0.0,48.,44.,1.649095466967583
-27.63,-118.58,0.0,48,78,-37,-72,55.0,-22.,-88.,1.6486543529790505
-7.8,-60.11,0.1,80,1,24,-23,10.0,-9.,-59.,1.6451249147220068
3.45,106.96,0.3,0,49,7,88,-24.0,8.,91.,1.6439897226862936
-54.41,73.66,0.2,32,1,-85,79,-83.0,-51.,77.,1.6432139023790335
16.32,-30.06,0.9,48,61,-72,-22,54.0,13.,-32.,1.6381274656797042
-39.72,-25.07,0.4,0,15,-90,-35,55.0,-31.,-17.,1.6376031707957983
-50.03,-36.55,0.0,64,46,-73,-83,82.0,-48.,-34.,1.6371086446037408
-29.46,36.61,0.0,48,47,-52,24,-5.0,-1.,75.,1.63600659143896
6.44,7.2,0.0,0.0,0,0,0,0.0,13.,14.,1.634570875259056
-59.01,-43.,0.3,16,1,-67,-35,72.0,-58.,-41.,1.6324792121164604
69.55,83.69,0.5,64,45,22,27,-25.0,117.,94.,1.6301993036234272
-14.11,-38.2,0.6,32,0,20,-35,-56.0,-8.,-35.,1.6298710848685125
-75.33,48.47,0.2,0,62,-72,22,-85.0,-73.,56.,1.626061407031662
17.7,-37.72,0.7,32,1,40,-35,83.0,28.,-33.,1.6255926463613668
98.63,89.54,0.3,16,47,89,54,9.0,96.,86.,1.622311250442121
-50.16,-29.78,0.6,80,47,58,51,55.0,-50.,-24.,1.6203790678445351
-75.01,112.87,0.1,0,63,-86,83,-24.0,-70.,92.,1.6198531865276629
8.46,-67.78,0.7,16,18,-55,-56,-7.0,16.,-57.,1.6186228146638473
40.9,6.73,0.0,0,14,-9,-66,-56.0,48.,10.,1.6185862209591138
-36.86,26.52,0.0,0,16,-42,34,37.0,-31.,24.,1.6157994881731703
22.97,79.66,0.4,79,47,-38,81,-9.0,28.,117.,1.6144162089550538
57.02,-38.79,0.8,32,0,86,-36,-71.0,51.,-34.,1.6123331912032766
-17.57,6.04,0.2,63,62,-7,-27,-24.0,8.,38.,1.612291695212284
-133.75,-30.04,0.5,64,1,-69,-22,-7.0,-86.,-27.,1.6091260007779176
-77.2,56.58,0.4,0,0,-72,70,7.0,-76.,57.,1.607255507988136
-28.45,-65.53,0.4,15,1,-40,-68,23.0,-26.,-62.,1.6035866700583294
-89.03,-80.11,0.3,32,16,-56,-70,-24.0,-52.,-42.,1.601811606226755
20.34,-21.78,0.2,16,45,21,86,36.0,27.,-23.,1.6005683833683224
-64.59,-67.69,0.7,16,18,-55,-56,-7.0,-54.,-60.,1.5995274270830788
-3.53,10.85,0.2,80,64,-88,40,84.0,4.,17.,1.5990229661099644
128.44,116.57,0.2,48,63,88,85,-56.0,97.,93.,1.5960551754969383
28.38,10.61,0.7,32,2,-55,-40,-83.0,36.,9.,1.5952496647408472
69.13,-6.03,0.0,80,63,86,26,35.0,73.,-1.,1.5942316992412082
65.33,-25.97,0.1,48,16,89,-11,-24.0,60.,-25.,1.5913728699426084
-32.56,57.71,0.1,32,80,-6,51,-55.0,9.,67.,1.5875653389822475
-5.15,-68.34,0.5,32,2,-25,-64,-71.0,-5.,-65.,1.5873082258409732
29.78,-50.23,0.6,48,0,90,-56,-8.0,54.,-12.,1.5859558431446512
-20.37,-73.02,0.7,16,0,-8,-74,-43.0,-19.,-67.,1.5838905559483063
56.08,1.5,0.1,63,16,23,18,-88.0,57.,3.,1.582760618950176
68.9,-68.21,0.5,32,15,70,-58,81.0,83.,-62.,1.5817351522827825
-3.04,45.05,0.1,48,47,-86,37,-24.0,36.,76.,1.5783905463235308
48.54,-76.49,0.2,48,32,24,-82,38.0,56.,-70.,1.5779257268086688
24.23,120.82,0.0,32,82,-11,65,-73.0,28.,91.,1.5762502970992254
16.53,30.18,0.5,15,63,89,83,22.0,14.,59.,1.5759408627954652
-71.78,-74.7,0.3,0,32,-88,-84,24.0,-67.,-23.,1.5754758131052091
5.85,-2.93,0.0,15,1,23,6,-11.0,8.,-1.,1.5739458066810454
67.11,-45.3,0.5,32,15,70,-58,81.0,65.,-43.,1.5705263861869192
-67.74,-34.38,0.2,15,17,-56,-37,69.0,-64.,-34.,1.5677712170363858
-39.01,78.92,0.1,32,16,-89,10,83.0,0.,112.,1.566699783862974
-8.93,-75.36,0.9,63,63,-56,-5,-70.0,-18.,-77.,1.565525182977327
-68.64,-8.85,0.7,48,1,-75,39,86.0,-30.,15.,1.5637214837211983
22.55,-2.93,0.1,0,64,38,-11,-55.0,25.,4.,1.563349901125177
-81.88,-58.87,0.2,0,33,-89,-19,11.0,-78.,-52.,1.5611732138123116
-23.39,13.,0.4,16,33,10,70,-68.0,-9.,17.,1.5606137546176833
24.97,12.72,0.2,15,1,57,17,-39.0,30.,15.,1.560560842368509
7.77,27.91,0.5,32,47,-60,26,-56.0,33.,50.,1.5559902754842534
44.33,-4.76,0.6,0,1,70,-9,67.0,72.,32.,1.55343961624001
56.97,7.31,0.7,0,14,56,25,-56.0,67.,5.,1.5526237768410345
27.85,71.86,0.6,0,79,-10,65,22.0,33.,119.,1.5517940740372955
-48.88,-83.16,0.9,0,16,40,-18,-37.0,-50.,-86.,1.5495309159923294
-42.24,3.7,0.2,32,1,-39,10,-38.0,-41.,4.,1.5483429111294822
-9.34,-46.32,0.0,32,78,57,-16,-25.0,-7.,-41.,1.5432999800896507
144.52,21.32,0.1,80,30,70,19,-71.0,94.,58.,1.5425470188317472
-74.79,-61.18,0.2,31,47,-88,-23,-55.0,-76.,-62.,1.5421485023670864
-74.49,14.37,0.0,16,64,-5,-58,9.0,-75.,24.,1.5405844749298023
-22.46,25.61,0.7,32,16,-4,24,41.0,-12.,31.,1.5362579095541955
-4.41,42.06,0.1,64,33,-57,67,7.0,0.,38.,1.5348741083711377
2.39,-55.75,0.1,15,47,-9,-68,-56.0,4.,-57.,1.5344569032487212
-66.95,-80.64,0.6,16,1,-75,-82,-67.0,-59.,-77.,1.5335243245773704
21.01,13.69,0.0,64,31,72,21,-40.0,26.,16.,1.5330480937363282
-92.97,21.12,0.5,47,17,-87,-6,37.0,-85.,27.,1.5255873101942083
-52.63,0.73,0.0,48,47,-6,52,-54.0,-50.,4.,1.5238353304744832
-0.58,48.39,0.5,0,16,-4,55,-19.0,5.,55.,1.523242466895914
35.83,-15.46,0.6,0,32,38,-24,86.0,40.,15.,1.5202404093993842
5.28,-53.35,0.9,31,63,9,-39,-86.0,14.,-33.,1.519953504481174
36.24,96.48,0.2,15,46,25,65,37.0,39.,94.,1.519298060838532
-12.81,-68.79,0.1,0,33,-10,-58,-71.0,-8.,-71.,1.5174967674795163
92.7,72.14,0.0,48,32,55,68,-56.0,96.,112.,1.5150312489880526
-16.58,40.6,0.1,16,30,-39,-23,-86.0,-9.,45.,1.515015970044219
20.44,110.73,0.2,16,45,21,86,36.0,51.,124.,1.5149129615741268
67.2,-28.29,0.1,79,32,72,-36,21.0,66.,-27.,1.511515973628876
16.9,80.2,0.5,16,47,6,48,-72.0,25.,81.,1.511346783854926
34.84,-139.93,0.7,0,77,39,-72,83.0,39.,-8.,1.507894739470317
-17.12,-27.7,0.1,47,64,-26,7,-34.0,-15.,-27.,1.507723188730945
-39.89,-19.51,0.2,16,47,-23,29,82.0,-3.,9.,1.5040360118500686
29.57,-115.75,0.2,0,77,41,-38,20.0,33.,-87.,1.503845256815574
9.19,77.59,0.3,32,32,-9,63,4.0,19.,92.,1.5021363002362678
5.88,-38.81,0.7,32,1,40,-35,83.0,12.,-36.,1.4995931790874673
-31.39,30.63,0.2,16,32,-42,37,-7.0,7.,41.,1.4992406562666234
-30.7,93.26,0.0,79,46,-88,69,-85.0,9.,126.,1.4984356168278463
-22.76,-11.01,0.1,48,31,-74,-34,-36.0,-17.,-9.,1.4956211116390865
-16.31,-67.65,0.1,80,62,27,-56,-22.0,23.,-26.,1.493297431332171
12.05,4.84,0.1,32,35,-29,81,-11.0,20.,6.,1.4931397248570994
34.91,32.29,0.1,0,79,39,35,22.0,38.,28.,1.4915371900392798
-38.47,-6.92,0.5,32,33,-40,-6,-23.0,-39.,-8.,1.491346131925419
-7.64,30.94,0.3,31,1,22,36,-18.0,35.,34.,1.486655628804587
-52.04,48.53,0.1,31,33,-41,85,-20.0,-50.,48.,1.4846274670198558
-12.3,17.81,0.7,16,16,-26,4,-24.0,21.,46.,1.48164861071252
45.59,35.87,0.1,48,15,90,53,67.0,45.,33.,1.4803892284004796
13.72,3.95,0.1,48,17,90,26,-66.0,18.,8.,1.4755193302290588
-17.77,-24.54,0.3,31,0,-40,-21,24.0,20.,-21.,1.4723703831092425
-3.68,89.64,0.5,64,33,-11,66,-24.0,-1.,88.,1.4710947692953982
-53.66,0.48,0.2,31,31,-25,-6,86.0,-51.,-2.,1.4693042122345426
55.55,5.56,0.3,16,3,69,-11,-57.0,57.,9.,1.46815295934792
5.13,-90.53,0.2,0,79,7,-19,-7.0,10.,-84.,1.4661189627061928
-14.62,-12.52,0.1,64,32,-72,-41,-55.0,-7.,-11.,1.465617894578161
-43.87,-24.7,0.3,31,0,-40,-21,24.0,-35.,-20.,1.4622904525221174
-77.25,4.63,0.1,80,31,6,36,8.0,-75.,6.,1.4617123177244695
-33.32,-23.06,0.3,31,0,-40,-21,24.0,-25.,-19.,1.4599023520460042
-104.39,-89.36,0.3,47,32,-73,-53,-55.0,-87.,-85.,1.459854404842096
-2.7,36.17,0.9,16,0,-40,-43,-11.0,39.,76.,1.4598267976425925
-3.93,29.21,0.1,15,63,7,85,38.0,31.,59.,1.4591038483537166
-83.,-5.84,0.4,15,16,-88,6,-65.0,-85.,-6.,1.4556798586953346
63.74,50.04,0.9,0,46,72,79,-60.0,70.,106.,1.4525693251123386
-7.78,37.2,0.0,47,63,-8,56,22.0,0.,41.,1.4450978577704654
64.72,-26.46,0.2,0,17,71,-21,39.0,69.,-18.,1.4445155845459885
34.94,2.71,0.5,0,65,42,-25,54.0,38.,-5.,1.4428591294272315
3.59,-43.9,0.5,0,47,9,-35,-38.0,6.,-49.,1.4425781327222804
41.99,-5.53,0.6,32,79,-39,53,10.0,81.,-6.,1.4423338714758345
50.77,69.24,0.5,48,63,71,9,84.0,50.,100.,1.4399655452565896
-8.39,-86.48,0.0,15,0,9,-84,52.0,-4.,-85.,1.4383791453214474
-76.26,14.69,0.3,15,1,-73,19,-24.0,-69.,16.,1.436306060207605
56.23,11.89,0.4,48,79,89,-22,54.0,54.,47.,1.4350265475261497
59.59,4.78,0.2,15,48,58,-11,35.0,99.,11.,1.4334337664330876
-36.67,-13.66,0.1,64,0,-54,5,51.0,-36.,-12.,1.432790976178777
-1.02,94.44,0.6,32,2,-74,88,-24.0,5.,85.,1.4311184073371557
-75.47,-53.7,0.0,0.0,0,-90,-90,-90.0,-69.,-46.,1.430053016557113
-8.69,-9.07,0.0,79,32,-9,-38,81.0,-7.,-7.,1.428536788051369
-84.34,-12.04,0.4,15,16,-88,6,-65.0,-86.,-12.,1.4285243915322243
59.9,-57.78,0.6,48,0,90,-56,-8.0,76.,-56.,1.4278490691134984
97.88,-53.85,0.2,80,14,7,-68,38.0,95.,-47.,1.4260760301842814
-35.97,13.61,0.0,32,32,38,-9,-37.0,-33.,18.,1.425765292501933
38.59,24.95,0.7,32,61,-8,-37,66.0,40.,24.,1.4217506872267862
84.22,37.85,0.2,48,46,56,14,6.0,93.,44.,1.4206493413634744
11.2,36.29,0.8,64,63,37,68,7.0,6.,24.,1.4155959630810089
-5.56,57.07,0.5,0,16,-4,55,-19.0,0.,52.,1.4134481167169062
-78.2,-11.45,0.0,0,46,-84,35,69.0,-73.,-11.,1.4099718080356054
5.48,-62.85,0.4,16,14,9,-50,51.0,9.,-17.,1.4095781595460986
-3.78,-29.55,0.1,80,1,24,-23,10.0,-3.,-27.,1.4084079452718514
-10.44,-4.37,0.1,31,47,-40,6,-85.0,-7.,-4.,1.406624013135742
67.92,87.47,0.1,16,30,70,81,36.0,69.,85.,1.4060063794190387
-20.97,3.56,0.2,64,34,-41,5,-9.0,-21.,2.,1.4038735660794652
36.17,18.55,0.2,0,77,41,-38,20.0,40.,26.,1.4009056095623464
-60.19,-50.44,0.1,47,64,-26,7,-34.0,-21.,-11.,1.3991787909610738
22.36,-25.47,0.1,16,46,11,-39,-23.0,24.,-27.,1.3990077132275511
77.02,79.98,0.2,16,79,70,53,52.0,81.,91.,1.3986570419413278
33.87,-1.77,0.2,16,79,70,53,52.0,38.,4.,1.3953950080058102
69.55,121.88,0.7,48,78,87,-35,-82.0,82.,95.,1.395150374083853
9.38,65.99,0.0,15,64,-26,7,-34.0,16.,66.,1.392310307019888
51.32,-49.59,0.7,0,34,56,-54,-70.0,55.,-56.,1.385425776872206
49.63,-60.41,0.0,31,79,88,5,-9.0,85.,-21.,1.3819229646590303
60.99,5.74,0.0,32,78,57,-16,-25.0,63.,5.,1.3751302009103892
2.75,28.78,0.2,0,77,41,-38,20.0,4.,25.,1.373899638414379
31.79,-29.66,0.8,48,0,10,-81,-9.0,29.,-44.,1.3732017843400162
-14.14,18.79,0.8,0,20,-13,5,34.0,-9.,18.,1.3704104103460626
2.13,-29.58,0.3,48,46,8,-70,52.0,28.,5.,1.3686956643408996
-41.58,-111.91,0.0,80,79,22,-38,37.0,-36.,-88.,1.3685448520818455
-169.57,-11.76,0.0,80,1,-90,-11,-86.0,96.,-7.,1.3648232228336084
-127.42,-17.05,0.9,80,63,-90,-6,-67.0,-86.,-9.,1.3631738328390872
38.03,82.59,0.0,79,16,-26,84,52.0,41.,83.,1.3611879395532869
51.83,5.83,0.7,0,14,56,25,-56.0,56.,9.,1.361116449398602
-36.27,35.49,0.0,31,47,-9,87,38.0,-30.,33.,1.3592313457356326
58.87,-5.95,0.0,16,47,90,40,53.0,86.,28.,1.3590781612928582
22.38,35.5,0.0,0,64,40,42,-71.0,24.,41.,1.3549025331856333
26.19,-19.53,0.6,0,18,39,-41,-84.0,29.,-19.,1.354580432923892
-7.56,-76.93,0.7,16,0,-8,-74,-43.0,-5.,-72.,1.3479498692668892
-8.96,-25.55,0.5,64,1,-69,-22,-7.0,-5.,-21.,1.3423287791995184
-53.57,-34.53,0.4,15,34,-41,-38,-39.0,-46.,-23.,1.339017070788337
55.73,67.48,0.2,31,16,70,69,8.0,56.,104.,1.331187243240976
26.42,20.46,0.0,80,49,39,71,54.0,32.,24.,1.327726634800814
4.92,0.78,0.4,0,32,6,38,-9.0,9.,6.,1.326238093964009
-20.2,-24.75,0.1,80,14,24,-5,-42.0,-19.,-22.,1.3244659063721176
-49.62,43.5,0.4,15,16,-88,-79,-22.0,-43.,51.,1.3224336661483582
54.84,111.7,0.1,0,65,70,53,51.0,58.,94.,1.3210217683939196
15.18,28.61,0.3,15,32,7,49,-73.0,16.,25.,1.3207528874774177
-42.85,-30.88,0.9,16,0,-40,-43,-11.0,-31.,-24.,1.3206249857894874
39.05,1.7,0.6,0,32,38,-24,86.0,44.,2.,1.3205427816312494
-16.06,111.12,0.1,31,33,-41,85,-20.0,23.,125.,1.3200177862031717
3.78,-80.87,0.6,15,0,9,-84,52.0,4.,-77.,1.317874837272606
-21.52,50.88,0.1,32,35,-29,81,-11.0,-19.,47.,1.317444848671992
64.3,-8.2,0.1,0,65,70,53,51.0,68.,-2.,1.3139558346535685
35.18,-59.83,0.1,0,47,38,-39,39.0,40.,-50.,1.3122504237909784
30.45,-16.98,0.5,64,48,58,-26,49.0,34.,-1.,1.3100979108961106
-33.19,-7.85,0.1,16,45,-45,-26,8.0,-26.,0.,1.309679152584354
-91.38,3.82,0.1,32,77,-86,68,-39.0,-86.,37.,1.3073619809749102
-65.21,-29.85,0.2,16,32,-58,-4,6.0,-26.,7.,1.3071990504853743
-69.55,132.44,0.2,80,79,-87,65,8.0,-71.,93.,1.3004626521841114
-42.4,7.32,0.8,16,1,-42,4,21.0,-43.,8.,1.2989956632866426
18.82,77.17,0.7,0,33,22,71,-69.0,23.,90.,1.2974367454834217
-84.77,58.57,0.1,32,32,-88,39,54.0,-86.,99.,1.2956155057195258
33.77,-13.53,0.0,0,64,40,42,-71.0,36.,-8.,1.2942636654047464
-27.04,-0.17,0.2,31,47,-88,-23,-55.0,-17.,2.,1.2934813805583705
-13.32,-35.63,0.5,80,47,-74,-13,62.0,1.,-18.,1.2934386664497737
68.55,119.2,0.2,16,46,72,79,-60.0,76.,96.,1.2926917820399833
-7.11,-28.1,0.2,48,16,-59,-34,-52.0,-3.,-26.,1.285921970579197
-113.07,-87.16,0.4,32,1,-89,-82,-70.0,-85.,-84.,1.2848629169526615
-73.67,73.67,0.9,79,1,-71,11,-34.0,-71.,81.,1.283898747767966
84.48,31.78,0.4,16,48,70,70,-52.0,90.,68.,1.2808553941784169
-19.68,92.18,0.0,80,77,-39,53,19.0,-15.,93.,1.2808513270178268
106.91,11.96,0.0,47,49,-41,84,67.0,95.,15.,1.2797794838659713
-22.61,-67.38,0.1,48,1,55,24,71.0,3.,-35.,1.2754530698666715
9.7,87.81,0.3,0,30,9,84,-11.0,15.,127.,1.274481231566598
-34.19,123.59,0.0,64,62,-75,81,-83.0,-27.,92.,1.2700418888844285
-1.09,63.62,0.3,32,32,-9,63,4.0,11.,76.,1.269108541399605
-72.4,11.58,0.3,15,1,-73,19,-24.0,-31.,14.,1.2686615895279374
-99.76,-72.07,0.1,64,80,-74,-21,-69.0,-86.,-63.,1.266517426050358
107.61,-37.81,0.2,64,77,-8,-70,-7.0,96.,-39.,1.2661583046091722
53.66,-23.,0.3,0,17,56,-21,55.0,59.,-22.,1.26522914646351
-41.24,-104.97,0.9,0,16,-41,-87,56.0,-37.,-88.,1.2635528073866342
-23.38,3.35,0.5,15,16,-23,8,22.0,-14.,8.,1.2625943155963086
-1.29,-56.51,0.9,80,34,-89,-10,83.0,-6.,-26.,1.262543816551691
44.35,10.69,0.0,64,78,37,24,-24.0,47.,35.,1.259377153655933
-40.31,103.11,0.0,15,47,-41,73,70.0,-37.,93.,1.255085285397163
-97.48,-63.2,0.1,79,1,-24,-72,21.0,-52.,-20.,1.2548783060262936
3.27,126.2,0.1,16,64,7,79,67.0,34.,93.,1.2547975874118835
30.02,-23.84,0.2,32,48,69,35,8.0,34.,-20.,1.2535813195058725
18.75,114.45,0.1,32,80,-6,51,-55.0,23.,92.,1.2513572053428512
33.83,71.48,0.2,16,45,21,86,36.0,40.,81.,1.2505468074451191
-76.51,3.24,0.2,0,45,-77,35,-38.0,-72.,-1.,1.247612921308774
5.41,29.38,0.2,0,79,7,55,69.0,9.,37.,1.2466724221857317
-55.27,14.99,0.1,31,49,-26,65,-8.0,-53.,46.,1.2448938175652258
-24.04,9.78,0.0,64,79,-9,11,-6.0,-18.,13.,1.2426143872005415
-53.81,-43.11,0.1,0,1,-86,19,4.0,-46.,-36.,1.2404625842712496
-36.33,26.88,0.1,48,14,-77,19,69.0,-34.,31.,1.239550871463676
-57.66,30.,0.7,0,80,-85,-6,-25.0,-50.,59.,1.2297928690867506
5.82,5.36,0.1,16,79,7,-23,-23.0,12.,12.,1.2290399976004962
31.28,37.51,0.0,79,46,-88,69,-85.0,33.,36.,1.226677014949496
-89.15,-65.93,0.9,48,2,-25,-65,67.0,-86.,-65.,1.224038835573491
-127.98,-29.86,0.0,48,64,-90,37,-8.0,-87.,-24.,1.2239926651245947
-33.,66.15,0.6,0,63,-74,67,-56.0,-25.,83.,1.2191194716751188
-47.29,31.32,0.2,31,1,-24,38,-24.0,-46.,33.,1.2181545310034254
-17.67,-62.31,0.1,16,0,-10,-69,86.0,-15.,-58.,1.2180434263306168
-47.78,-86.61,0.7,0,15,-41,-88,80.0,-43.,-78.,1.2169736215023337
76.46,-68.5,0.8,0,16,85,-83,-39.0,82.,-66.,1.21208326442391
41.99,-48.11,0.3,0,15,58,-56,7.0,45.,-40.,1.2088356858967406
5.2,65.05,0.4,16,16,22,84,7.0,36.,68.,1.2071015468860384
25.4,-4.85,0.0,16,79,38,37,8.0,32.,2.,1.20434162601198
62.14,-56.34,0.3,16,15,85,-49,-67.0,68.,-49.,1.2035028901792508
79.41,-15.33,0.1,32,78,72,56,-82.0,83.,-14.,1.202908361504335
-106.12,34.6,0.1,48,62,-75,64,50.0,-86.,66.,1.1986615569790309
46.47,0.08,0.1,48,1,55,24,71.0,55.,2.,1.1977909692480642
83.,-54.05,0.0,79,16,88,-54,21.0,85.,-52.,1.1970556780273685
-52.26,86.08,0.9,32,31,-74,71,-85.0,-46.,82.,1.192546802375248
-90.83,-76.73,0.4,0,17,-90,-57,65.0,-86.,-72.,1.191994151849503
-49.09,-54.26,0.1,16,30,-39,-23,-86.0,-46.,-49.,1.1911842782152469
-108.61,-6.09,0.1,32,16,-89,10,83.0,-86.,-4.,1.1909201478418028
-54.07,-67.33,0.3,0,32,-10,2,-44.0,-51.,-37.,1.1892149635081877
92.17,-57.1,0.1,80,15,85,-79,71.0,93.,-55.,1.1889374559540065
-22.7,6.72,0.6,0,17,-20,-8,-7.0,-19.,42.,1.187539400760855
-30.83,112.09,0.1,48,62,-75,64,50.0,-28.,96.,1.187345019532076
72.69,-86.89,0.6,0,16,88,-82,34.0,106.,-79.,1.1863668033059285
52.25,-31.9,0.8,15,0,56,-23,-22.0,89.,-12.,1.1863403321147037
35.21,8.34,0.0,48,48,7,4,35.0,41.,14.,1.1836709440236202
39.23,2.93,0.1,15,79,39,-82,40.0,70.,5.,1.1816665235083963
100.02,-22.2,0.1,64,16,38,-28,-41.0,98.,-20.,1.1814332083469772
21.16,27.52,0.3,0,78,25,-8,7.0,25.,56.,1.1814242465473186
27.38,53.38,0.9,80,17,-27,68,36.0,29.,51.,1.1711338876723747
-36.3,2.56,0.7,0,32,-26,-83,7.0,-28.,10.,1.1685178478976743
28.49,25.11,0.6,63,64,-58,-68,-5.0,32.,63.,1.1671445863967849
73.96,-72.96,0.6,0,19,84,-86,50.0,78.,-65.,1.1658702382808015
92.12,19.29,0.5,64,62,53,-6,52.0,95.,31.,1.1630355073968688
31.61,16.17,0.1,48,62,-75,64,50.0,40.,23.,1.161690147874509
66.3,-70.8,0.9,0,0,88,-70,69.0,69.,-70.,1.1599863059887336
-94.77,-67.4,0.6,79,32,-87,-70,21.0,-86.,-78.,1.1587726078307194
-81.52,-43.08,0.4,0,15,-90,-35,55.0,-77.,-40.,1.1583494591429124
129.36,20.7,0.0,64,78,88,11,-39.0,96.,20.,1.1579624661592232
82.26,-1.77,0.1,0,79,90,22,37.0,86.,4.,1.1544608814610895
45.3,-30.77,0.7,0,34,56,-54,-70.0,77.,-9.,1.1511811210271954
26.33,-78.99,0.0,16,48,57,-36,41.0,28.,-75.,1.150934565926237
-42.64,56.05,0.2,0,2,-38,82,37.0,-39.,56.,1.145822465441966
-5.75,-58.64,0.1,64,16,38,-28,-41.0,-2.,-55.,1.1435593373941628
-38.85,24.52,0.0,80,32,-58,-4,6.0,-39.,25.,1.1407292788826202
-58.85,19.61,0.7,16,32,-83,-67,-35.0,-49.,27.,1.1396671547604584
-112.19,-91.81,0.4,48,31,-56,-37,-85.0,-86.,-86.,1.1382623113721984
8.05,-80.91,0.9,16,16,7,-37,-37.0,16.,-73.,1.1340702840713783
-101.43,-53.01,0.2,48,16,-59,-34,-52.0,-87.,-46.,1.1329990778265986
94.68,70.98,0.4,64,0,56,79,4.0,100.,77.,1.131737147638796
-7.46,-4.85,0.8,0,20,-13,5,34.0,-2.,-9.,1.1289413640673658
17.79,-24.11,0.2,16,32,39,6,35.0,23.,-24.,1.1284689243555477
-133.35,-5.01,0.1,48,47,-86,37,-24.0,-86.,32.,1.1282245914246785
61.34,-11.64,0.6,0,1,70,-9,67.0,64.,-8.,1.12749930904611
-37.27,35.68,0.2,16,32,-42,37,-7.0,-35.,31.,1.1273136044027228
14.96,-30.08,0.1,32,78,72,56,-82.0,15.,-32.,1.1271933967328185
16.71,-94.84,0.1,64,30,57,-70,-7.0,17.,-87.,1.1259978131826798
-16.44,60.3,0.1,79,32,-38,37,-36.0,-8.,64.,1.1253127929636522
-24.39,-62.76,0.1,64,80,-74,-21,-69.0,-22.,-65.,1.1250745791614924
-60.45,29.83,0.1,32,33,-43,66,-24.0,-58.,30.,1.1210369284780846
64.64,-56.91,0.9,15,15,88,-42,26.0,72.,-50.,1.1177540927811511
-21.87,-4.67,0.6,0,17,-20,-8,-7.0,-17.,3.,1.1176374242220195
-62.98,-58.98,0.2,0,17,-69,-73,54.0,-57.,-53.,1.1166776415783708
-46.77,15.78,0.6,0,2,-38,24,67.0,-43.,18.,1.1157213609240568
44.2,-20.51,0.3,48,0,68,-4,66.0,42.,-19.,1.1126479459836167
-71.36,47.17,0.1,0,63,-69,80,39.0,-67.,47.,1.1125571648498542
36.12,-11.22,0.4,0,16,40,-49,-67.0,40.,-8.,1.1085125958578572
-76.57,-12.38,0.5,16,16,-90,-6,-67.0,-76.,-14.,1.1020187534647314
-91.08,-82.97,0.0,0,32,-89,-50,-7.0,-86.,-82.,1.1002552754401551
-24.64,-18.24,0.1,80,14,24,-5,-42.0,-16.,-14.,1.0987771134099318
-28.33,-41.93,0.4,80,16,-42,-55,52.0,-29.,-40.,1.09846963881281
85.06,-27.36,0.2,31,1,87,-35,-22.0,94.,16.,1.0983803782455808
-7.39,-20.99,0.1,16,33,8,11,-69.0,-2.,-14.,1.0948491127380833
19.31,76.84,0.4,16,16,22,84,7.0,26.,83.,1.094214270659704
-0.74,-2.59,0.4,48,17,60,37,-7.0,-3.,-3.,1.0936038411339837
-14.16,16.45,0.7,32,16,-26,4,-24.0,-9.,15.,1.0925855750875255
84.26,54.66,0.0,64,32,42,69,-68.0,87.,55.,1.0898082718694069
96.25,-32.04,0.0,64,3,57,-25,23.0,126.,-28.,1.0893184961363858
46.75,155.28,0.3,32,77,23,84,-52.0,90.,95.,1.0810511114640382
9.65,16.43,0.2,0,79,7,55,69.0,14.,11.,1.0807819753292225
-67.79,-45.7,0.0,48,16,-27,-43,-85.0,-62.,-39.,1.078054529168426
30.66,15.69,0.0,48,48,7,4,35.0,36.,22.,1.0768161746178702
-99.28,26.99,0.1,48,14,-77,19,69.0,-87.,26.,1.070703841815125
26.91,13.7,0.0,48,49,71,55,-23.0,29.,18.,1.0705761293673342
-82.81,-45.31,0.6,32,63,-26,23,-53.0,-82.,-31.,1.0676340936387585
41.18,-6.28,0.3,32,30,87,-38,85.0,44.,-6.,1.0665453872298538
-3.82,-7.27,0.0,31,47,-9,87,38.0,3.,-7.,1.064264163333421
-63.78,63.1,0.0,48,17,-10,80,-56.0,-61.,65.,1.056657700805
